policy_id,customer_id,agent_id,product_type,policy_start_date,policy_end_date,annual_premium,sum_insured,payment_frequency,policy_status,renewal_flag,source_updated_at
POL0000217,CUST000668,AGT0047,Medical,2023-05-25,2024-06-09,3360.78,310134.11,Monthly,Expired,0,2026-08-01
POL0000218,CUST001982,AGT0077,Travel,2025-07-25,2025-08-19,772.62,95357.0,Annual,Renewed,1,2026-08-01
POL0000219,CUST005244,AGT0035,Travel,2025-11-24,2026-01-01,425.65,25873.87,Monthly,Renewed,1,2026-08-01
POL0000220,CUST001415,AGT0015,Motor,2025-11-13,2026-10-18,2007.9,89575.07,Monthly,Active,0,2026-08-01
POL0000221,CUST000581,AGT0045,Motor,2023-04-03,2024-03-04,2096.58,171918.24,Annual,Cancelled,0,2026-08-01
POL0000222,CUST001438,AGT0069,Motor,2026-06-21,2027-06-14,2583.18,50087.58,Semi-Annual,Active,0,2026-08-01
POL0000223,CUST002378,AGT0013,Travel,2026-03-11,2026-06-05,556.05,119858.19,Semi-Annual,Expired,0,2026-08-01
POL0000224,CUST001536,AGT0058,Medical,2025-12-12,2026-12-21,1777.18,278662.36,Annual,Active,0,2026-08-01
POL0000225,CUST003006,AGT0041,Travel,2026-02-02,2026-04-17,68.22,121122.72,Monthly,Renewed,1,2026-08-01
POL0000226,CUST001225,AGT0064,Medical,2025-12-05,2027-01-02,1583.57,172306.07,Monthly,Active,0,2026-08-01
POL0000227,CUST003493,AGT0026,Life,2023-02-17,2024-02-05,1923.12,1478225.76,Monthly,Renewed,1,2026-08-01
POL0000228,CUST005194,AGT0069,Life,2025-07-10,2026-06-21,4233.43,603990.69,Monthly,Renewed,1,2026-08-01
POL0000229,CUST001915,AGT0012,Life,2026-04-06,2027-04-15,3747.72,977519.55,Annual,Active,0,2026-08-01
POL0000230,CUST003255,AGT0043,Medical,2025-01-23,2025-12-28,3581.29,357604.57,Monthly,Cancelled,0,2026-08-01
POL0000231,CUST004279,AGT0041,Motor,2026-04-04,2027-03-01,939.87,125692.24,Monthly,Active,0,2026-08-01
POL0000232,CUST000399,AGT0023,Medical,2023-02-24,2024-02-20,4445.44,288357.54,Annual,Expired,0,2026-08-01
POL0000233,CUST002049,AGT0012,Home,2025-02-21,2026-03-08,463.39,634758.48,Annual,Renewed,1,2026-08-01
POL0000234,CUST003806,AGT0076,Motor,2026-06-25,2027-07-15,2030.28,128690.28,Annual,Active,0,2026-08-01
POL0000235,CUST001517,AGT0035,Life,2025-01-04,2025-12-23,5218.77,1132772.14,Monthly,Renewed,1,2026-08-01
POL0000236,CUST002472,AGT0075,Home,2024-08-09,2025-07-09,1151.89,675495.2,Monthly,Renewed,1,2026-08-01
POL0000237,CUST002720,AGT0026,Life,2024-01-10,2025-01-12,2214.12,1042464.13,Annual,Renewed,1,2026-08-01
POL0000238,CUST005620,AGT0052,Medical,2025-11-07,2026-11-24,3574.3,459801.32,Semi-Annual,Active,0,2026-08-01
POL0000239,CUST000681,AGT0044,Motor,2026-05-20,2027-04-18,2464.67,163722.63,Monthly,Active,0,2026-08-01
POL0000240,CUST003806,AGT0033,Life,2024-05-08,2025-04-30,5870.04,159669.49,Annual,Renewed,1,2026-08-01
POL0000241,CUST005797,AGT0039,Home,2024-10-10,2025-09-12,494.9,884459.52,Semi-Annual,Renewed,1,2026-08-01
POL0000242,CUST005433,AGT0021,Home,2024-08-19,2025-08-16,796.62,731171.35,Semi-Annual,Renewed,1,2026-08-01
POL0000243,CUST003301,AGT0011,Motor,2025-04-07,2026-04-26,2221.75,114958.0,Monthly,Expired,0,2026-08-01
POL0000244,CUST002330,AGT0054,Home,2024-08-27,2025-08-28,595.2,578850.32,Monthly,Renewed,1,2026-08-01
POL0000245,CUST000865,AGT0023,Medical,2025-08-09,2026-08-10,4002.64,224933.96,Semi-Annual,Active,0,2026-08-01
POL0000246,CUST001571,AGT0043,Life,2026-07-17,2027-06-23,6526.41,702574.4,Quarterly,Active,0,2026-08-01
POL0000247,CUST004777,AGT0045,Motor,2024-02-06,2025-02-21,1311.76,80646.37,Monthly,Expired,0,2026-08-01
POL0000248,CUST000162,AGT0080,Motor,2023-10-04,2024-10-21,969.54,171864.49,Monthly,Renewed,1,2026-08-01
POL0000249,CUST004323,AGT0067,Life,2024-12-26,2025-12-01,3869.24,937273.59,Annual,Renewed,1,2026-08-01
POL0000250,CUST005578,AGT0015,Medical,2024-10-17,2025-10-29,2316.14,121502.71,Annual,Renewed,1,2026-08-01
POL0000251,CUST002584,AGT0005,Home,2024-07-10,2025-06-26,1063.48,711716.92,Monthly,Expired,0,2026-08-01
POL0000252,CUST004855,AGT0078,Motor,2023-07-22,2024-08-19,1344.95,131092.96,Monthly,Expired,0,2026-08-01
POL0000253,CUST005903,AGT0008,Travel,2023-05-29,2023-08-19,458.02,102329.32,Annual,Expired,0,2026-08-01
POL0000254,CUST004571,AGT0058,Medical,2024-10-07,2025-10-24,1662.86,168840.97,Semi-Annual,Expired,0,2026-08-01
POL0000255,CUST003004,AGT0064,Motor,2025-08-02,2026-08-05,1110.92,118983.38,Monthly,Active,0,2026-08-01
POL0000256,CUST003386,AGT0070,Motor,2024-12-14,2025-12-04,1492.56,150615.02,Monthly,Renewed,1,2026-08-01
POL0000257,CUST001277,AGT0028,Life,2025-10-14,2026-10-23,1720.12,334079.3,Annual,Cancelled,0,2026-08-01
POL0000258,CUST000792,AGT0028,Travel,2023-06-28,2023-09-17,837.35,91157.54,Monthly,Renewed,1,2026-08-01
POL0000259,CUST004748,AGT0021,Motor,2026-05-21,2027-04-29,1380.73,53435.59,Annual,Active,0,2026-08-01
POL0000260,CUST003117,AGT0014,Medical,2025-07-01,2026-07-01,1839.8,298566.75,Monthly,Expired,0,2026-08-01
POL0000261,CUST005573,AGT0019,Medical,2025-05-19,2026-05-20,3953.81,338940.82,Monthly,Cancelled,0,2026-08-01
POL0000262,CUST004458,AGT0017,Life,2025-12-18,2027-01-13,3642.06,1235120.07,Annual,Active,0,2026-08-01
POL0000263,CUST001575,AGT0078,Life,2026-05-18,2027-05-31,6755.78,797796.04,Annual,Active,0,2026-08-01
POL0000264,CUST005776,AGT0039,Travel,2025-12-02,2026-01-26,101.84,140953.28,Annual,Cancelled,0,2026-08-01
POL0000265,CUST000041,AGT0041,Motor,2024-09-20,2025-08-27,1662.41,165816.98,Semi-Annual,Expired,0,2026-08-01
POL0000266,CUST000574,AGT0051,Motor,2025-08-11,2026-08-17,1222.2,150701.31,Annual,Active,0,2026-08-01
POL0000267,CUST003656,AGT0013,Motor,2024-07-04,2025-06-18,2065.71,108827.0,Monthly,Renewed,1,2026-08-01
POL0000268,CUST003626,AGT0080,Home,2023-07-04,2024-06-13,1118.35,235318.21,Monthly,Expired,0,2026-08-01
POL0000269,CUST004397,AGT0033,Medical,2026-07-11,2027-06-06,1999.99,342880.29,Annual,Active,0,2026-08-01
POL0000270,CUST003883,AGT0041,Motor,2025-03-23,2026-03-25,1745.15,132955.54,Semi-Annual,Expired,0,2026-08-01
POL0000271,CUST001566,AGT0021,Travel,2025-10-26,2026-01-10,675.09,84302.04,Quarterly,Renewed,1,2026-08-01
POL0000272,CUST000891,AGT0024,Life,2025-07-01,2026-07-07,6853.67,1453725.95,Semi-Annual,Cancelled,0,2026-08-01
POL0000273,CUST005782,AGT0014,Medical,2024-03-19,2025-04-12,1952.34,93669.44,Monthly,Cancelled,0,2026-08-01
POL0000274,CUST002030,AGT0041,Motor,2025-09-19,2026-09-28,897.76,156672.34,Annual,Active,0,2026-08-01
POL0000275,CUST001006,AGT0079,Travel,2024-03-03,2024-04-15,506.99,137492.85,Monthly,Renewed,1,2026-08-01
POL0000276,CUST000416,AGT0002,Life,2025-07-16,2026-07-28,2988.6,979413.7,Monthly,Expired,0,2026-08-01
POL0000277,CUST004807,AGT0036,Motor,2025-12-06,2026-12-25,2140.79,162042.29,Monthly,Active,0,2026-08-01
POL0000278,CUST005069,AGT0032,Motor,2025-04-01,2026-04-18,2182.75,53936.03,Annual,Renewed,1,2026-08-01
POL0000279,CUST005258,AGT0056,Motor,2024-09-12,2025-09-13,1140.59,75240.25,Monthly,Renewed,1,2026-08-01
POL0000280,CUST005117,AGT0060,Life,2025-08-09,2026-08-08,3793.96,353943.65,Annual,Active,0,2026-08-01
POL0000281,CUST001026,AGT0072,Motor,2023-04-04,2024-05-01,842.65,70168.72,Monthly,Renewed,1,2026-08-01
POL0000282,CUST000087,AGT0021,Medical,2026-01-18,2027-02-17,4047.27,124405.2,Monthly,Active,0,2026-08-01
POL0000283,CUST003009,AGT0017,Medical,2024-10-16,2025-10-14,3297.23,123729.97,Annual,Renewed,1,2026-08-01
POL0000284,CUST003047,AGT0039,Home,2025-01-14,2026-01-28,1768.59,105256.81,Quarterly,Expired,0,2026-08-01
POL0000285,CUST000169,AGT0011,Medical,2023-09-22,2024-08-30,2420.08,385112.39,Annual,Expired,0,2026-08-01
POL0000286,CUST005259,AGT0039,Medical,2023-07-09,2024-07-16,3759.08,185963.8,Semi-Annual,Expired,0,2026-08-01
POL0000287,CUST003852,AGT0021,Medical,2024-04-20,2025-05-11,3405.47,324981.85,Semi-Annual,Expired,0,2026-08-01
POL0000288,CUST004091,AGT0026,Life,2025-12-02,2026-12-26,4418.28,1072294.42,Quarterly,Active,0,2026-08-01
POL0000289,CUST003279,AGT0058,Travel,2023-01-19,2023-02-19,395.18,107246.11,Annual,Renewed,1,2026-08-01
POL0000290,CUST005961,AGT0012,Home,2025-05-13,2026-04-18,859.43,843198.25,Quarterly,Expired,0,2026-08-01
POL0000291,CUST004670,AGT0031,Medical,2026-07-18,2027-07-18,1966.08,373897.8,Quarterly,Active,0,2026-08-01
POL0000292,CUST003470,AGT0055,Medical,2025-06-16,2026-06-18,3903.23,327160.65,Semi-Annual,Renewed,1,2026-08-01
POL0000293,CUST003008,AGT0040,Medical,2024-01-20,2025-01-10,3955.59,109552.53,Monthly,Renewed,1,2026-08-01
POL0000294,CUST005009,AGT0069,Travel,2024-01-20,2024-03-30,586.87,22762.38,Monthly,Renewed,1,2026-08-01
POL0000295,CUST002124,AGT0002,Life,2024-03-12,2025-03-28,6871.82,1115240.42,Monthly,Expired,0,2026-08-01
POL0000296,CUST005167,AGT0033,Medical,2023-07-15,2024-07-29,2368.31,440351.8,Annual,Renewed,1,2026-08-01
POL0000297,CUST000821,AGT0001,Medical,2025-02-20,2026-01-21,1676.72,319459.39,Semi-Annual,Renewed,1,2026-08-01
POL0000298,CUST000217,AGT0005,Motor,2025-10-17,2026-10-06,906.47,178510.53,Monthly,Active,0,2026-08-01
POL0000299,CUST000307,AGT0033,Life,2024-11-06,2025-11-26,1971.3,1343196.98,Annual,Cancelled,0,2026-08-01
POL0000300,CUST002200,AGT0021,Motor,2023-03-06,2024-02-17,1277.01,170214.28,Monthly,Expired,0,2026-08-01
POL0000301,CUST003173,AGT0013,Medical,2026-02-04,2027-02-25,1251.56,378870.66,Monthly,Active,0,2026-08-01
POL0000302,CUST005378,AGT0077,Motor,2024-06-09,2025-05-07,2498.77,174171.28,Monthly,Expired,0,2026-08-01
POL0000303,CUST005514,AGT0064,Motor,2024-10-29,2025-10-13,1385.3,116072.62,Quarterly,Expired,0,2026-08-01
POL0000304,CUST000188,AGT0035,Motor,2024-10-27,2025-11-18,2475.32,95011.6,Monthly,Expired,0,2026-08-01
POL0000305,CUST004597,AGT0077,Life,2025-04-08,2026-03-04,3381.54,164103.08,Semi-Annual,Renewed,1,2026-08-01
POL0000306,CUST001208,AGT0007,Life,2023-01-23,2024-01-23,4332.26,1390544.95,Annual,Renewed,1,2026-08-01
POL0000307,CUST002359,AGT0075,Medical,2023-11-15,2024-10-10,3497.72,227664.44,Quarterly,Renewed,1,2026-08-01
POL0000308,CUST005150,AGT0071,Medical,2025-02-19,2026-01-26,2674.56,93648.95,Annual,Expired,0,2026-08-01
POL0000309,CUST005903,AGT0038,Travel,2024-05-22,2024-08-01,342.47,112606.63,Monthly,Renewed,1,2026-08-01
POL0000310,CUST004763,AGT0057,Travel,2023-06-06,2023-09-01,583.82,63292.08,Semi-Annual,Renewed,1,2026-08-01
POL0000311,CUST001105,AGT0023,Life,2026-04-15,2027-05-01,6425.94,861339.1,Annual,Active,0,2026-08-01
POL0000312,CUST000228,AGT0078,Life,2023-11-12,2024-12-03,5537.5,1495041.83,Quarterly,Expired,0,2026-08-01
POL0000313,CUST005986,AGT0039,Travel,2023-10-18,2023-10-25,408.23,105135.25,Annual,Renewed,1,2026-08-01
POL0000314,CUST001413,AGT0018,Life,2026-07-22,2027-07-31,5754.94,135021.22,Semi-Annual,Active,0,2026-08-01
POL0000315,CUST001381,AGT0009,Motor,2023-10-28,2024-11-19,1939.01,28907.28,Monthly,Cancelled,0,2026-08-01
POL0000316,CUST003131,AGT0056,Medical,2025-01-02,2025-12-26,3147.36,310857.5,Annual,Renewed,1,2026-08-01
POL0000317,CUST001010,AGT0076,Motor,2024-11-06,2025-11-29,2392.74,28127.07,Monthly,Renewed,1,2026-08-01
POL0000318,CUST003996,AGT0056,Travel,2026-06-19,2026-09-15,458.69,20816.04,Annual,Active,0,2026-08-01
POL0000319,CUST005150,AGT0054,Life,2026-06-01,2027-06-25,3747.52,549734.09,Monthly,Active,0,2026-08-01
POL0000320,CUST002077,AGT0064,Home,2024-10-05,2025-09-26,1300.67,126515.66,Quarterly,Cancelled,0,2026-08-01
POL0000321,CUST002814,AGT0023,Motor,2023-02-28,2024-02-26,1580.37,157119.38,Semi-Annual,Renewed,1,2026-08-01
POL0000322,CUST005399,AGT0028,Medical,2025-11-16,2026-10-25,2204.82,217870.2,Semi-Annual,Active,0,2026-08-01
POL0000323,CUST005352,AGT0061,Life,2025-04-17,2026-05-06,4187.24,771889.72,Annual,Cancelled,0,2026-08-01
POL0000324,CUST000561,AGT0052,Travel,2023-02-19,2023-04-19,800.99,118648.21,Monthly,Expired,0,2026-08-01
POL0000325,CUST004489,AGT0020,Travel,2023-07-04,2023-09-12,456.41,63035.64,Monthly,Renewed,1,2026-08-01
POL0000326,CUST000120,AGT0005,Motor,2024-01-16,2024-12-17,2581.71,71621.51,Semi-Annual,Expired,0,2026-08-01
POL0000327,CUST000941,AGT0061,Home,2026-01-12,2026-12-18,1530.18,300260.84,Monthly,Active,0,2026-08-01
POL0000328,CUST003764,AGT0069,Home,2024-01-06,2025-01-10,1027.92,880608.68,Quarterly,Expired,0,2026-08-01
POL0000329,CUST000732,AGT0033,Home,2026-03-05,2027-03-11,806.25,251847.42,Monthly,Active,0,2026-08-01
POL0000330,CUST001105,AGT0067,Life,2023-04-02,2024-03-09,4944.4,1057831.42,Semi-Annual,Renewed,1,2026-08-01
POL0000331,CUST002681,AGT0070,Travel,2024-10-30,2024-12-06,814.23,103826.77,Monthly,Expired,0,2026-08-01
POL0000332,CUST002495,AGT0057,Motor,2026-05-29,2027-05-09,1545.23,93827.42,Monthly,Active,0,2026-08-01
POL0000333,CUST003370,AGT0080,Motor,2025-04-29,2026-03-27,1184.45,141955.39,Quarterly,Renewed,1,2026-08-01
POL0000334,CUST005523,AGT0078,Motor,2024-10-21,2025-10-07,1035.67,48856.24,Quarterly,Expired,0,2026-08-01
POL0000335,CUST002540,AGT0026,Medical,2024-05-22,2025-04-24,3171.0,85650.83,Semi-Annual,Renewed,1,2026-08-01
POL0000336,CUST001838,AGT0072,Home,2025-02-14,2026-01-23,966.2,603940.74,Monthly,Renewed,1,2026-08-01
POL0000337,CUST001272,AGT0045,Life,2023-11-29,2024-11-22,4182.36,465295.89,Monthly,Renewed,1,2026-08-01
POL0000338,CUST005262,AGT0031,Medical,2024-11-11,2025-10-26,3041.71,443486.62,Monthly,Renewed,1,2026-08-01
POL0000339,CUST001306,AGT0020,Travel,2023-03-15,2023-04-18,513.62,94200.45,Annual,Renewed,1,2026-08-01
POL0000340,CUST000025,AGT0056,Medical,2023-11-21,2024-10-30,2318.46,132973.38,Monthly,Expired,0,2026-08-01
POL0000341,CUST003060,AGT0065,Medical,2025-08-13,2026-09-08,2997.36,178171.76,Monthly,Active,0,2026-08-01
POL0000342,CUST004391,AGT0017,Life,2026-04-23,2027-03-23,3678.91,935926.43,Annual,Active,0,2026-08-01
POL0000343,CUST000086,AGT0040,Medical,2024-07-10,2025-07-02,3212.67,469309.36,Annual,Expired,0,2026-08-01
POL0000344,CUST003820,AGT0072,Life,2025-05-24,2026-04-30,3808.33,634556.77,Monthly,Expired,0,2026-08-01
POL0000345,CUST002634,AGT0079,Travel,2024-08-16,2024-08-26,573.59,27760.6,Annual,Renewed,1,2026-08-01
POL0000346,CUST004660,AGT0036,Medical,2023-06-11,2024-06-06,3983.94,360371.89,Annual,Renewed,1,2026-08-01
POL0000347,CUST000200,AGT0071,Medical,2026-06-09,2027-06-27,2681.72,300371.63,Monthly,Active,0,2026-08-01
POL0000348,CUST005383,AGT0069,Medical,2024-08-26,2025-09-07,4073.56,389364.14,Semi-Annual,Renewed,1,2026-08-01
POL0000349,CUST005239,AGT0022,Home,2023-05-28,2024-06-14,1668.54,491253.04,Monthly,Expired,0,2026-08-01
POL0000350,CUST004120,AGT0037,Medical,2023-01-02,2023-12-26,4227.68,229401.39,Quarterly,Renewed,1,2026-08-01
POL0000351,CUST003721,AGT0010,Travel,2023-09-24,2023-11-23,672.26,75924.45,Quarterly,Cancelled,0,2026-08-01
POL0000352,CUST004225,AGT0001,Life,2025-05-31,2026-06-07,5451.36,1236643.7,Quarterly,Cancelled,0,2026-08-01
POL0000353,CUST000962,AGT0050,Motor,2024-03-05,2025-03-17,1508.41,82373.49,Annual,Renewed,1,2026-08-01
POL0000354,CUST005382,AGT0001,Medical,2024-11-15,2025-10-22,5010.49,258821.83,Annual,Renewed,1,2026-08-01
POL0000355,CUST004612,AGT0026,Motor,2023-08-04,2024-08-26,1145.63,60061.49,Semi-Annual,Expired,0,2026-08-01
POL0000356,CUST004532,AGT0015,Motor,2026-03-27,2027-03-23,1327.7,22270.78,Monthly,Active,0,2026-08-01
POL0000357,CUST002956,AGT0021,Motor,2026-06-24,2027-07-13,1173.59,53864.35,Monthly,Active,0,2026-08-01
POL0000358,CUST000846,AGT0020,Life,2026-05-23,2027-04-22,4009.26,1229984.53,Semi-Annual,Active,0,2026-08-01
POL0000359,CUST003065,AGT0044,Life,2025-03-24,2026-03-10,5536.87,1381512.28,Annual,Renewed,1,2026-08-01
POL0000360,CUST003270,AGT0062,Medical,2023-05-09,2024-04-27,2085.24,383741.0,Monthly,Expired,0,2026-08-01
POL0000361,CUST001537,AGT0044,Medical,2023-06-06,2024-06-18,5034.73,246754.46,Annual,Renewed,1,2026-08-01
POL0000362,CUST005546,AGT0061,Medical,2023-04-27,2024-04-07,3775.5,356004.71,Quarterly,Renewed,1,2026-08-01
POL0000363,CUST002363,AGT0044,Travel,2024-10-10,2024-12-16,799.49,36096.96,Monthly,Renewed,1,2026-08-01
POL0000364,CUST005725,AGT0056,Home,2026-03-21,2027-04-09,1208.89,155463.29,Semi-Annual,Active,0,2026-08-01
POL0000365,CUST005269,AGT0024,Travel,2025-11-07,2026-01-05,523.91,44396.65,Annual,Renewed,1,2026-08-01
POL0000366,CUST000449,AGT0027,Motor,2024-10-31,2025-11-29,2536.53,116642.63,Monthly,Expired,0,2026-08-01
POL0000367,CUST000884,AGT0013,Home,2025-09-06,2026-09-15,1718.46,424685.25,Annual,Active,0,2026-08-01
POL0000368,CUST002356,AGT0042,Travel,2024-09-05,2024-09-24,608.08,43785.56,Monthly,Renewed,1,2026-08-01
POL0000369,CUST003743,AGT0015,Motor,2025-03-25,2026-02-23,1006.29,107305.36,Annual,Expired,0,2026-08-01
POL0000370,CUST000682,AGT0051,Medical,2025-01-16,2026-01-14,1496.13,460214.09,Annual,Renewed,1,2026-08-01
POL0000371,CUST001302,AGT0058,Medical,2025-02-28,2026-02-11,1141.67,298080.72,Quarterly,Expired,0,2026-08-01
POL0000372,CUST005138,AGT0071,Life,2024-09-01,2025-08-24,2055.14,824592.31,Quarterly,Expired,0,2026-08-01
POL0000373,CUST002669,AGT0038,Medical,2025-08-28,2026-07-25,3298.64,209747.57,Annual,Cancelled,0,2026-08-01
POL0000374,CUST003336,AGT0080,Motor,2025-03-13,2026-03-30,1601.91,21977.86,Annual,Cancelled,0,2026-08-01
POL0000375,CUST003199,AGT0038,Motor,2023-12-22,2024-11-24,2049.0,59344.15,Annual,Renewed,1,2026-08-01
POL0000376,CUST005815,AGT0058,Medical,2026-05-25,2027-05-23,4747.03,198573.33,Monthly,Active,0,2026-08-01
POL0000377,CUST000731,AGT0079,Life,2024-10-05,2025-09-07,3383.88,736106.8,Monthly,Expired,0,2026-08-01
POL0000378,CUST003128,AGT0043,Medical,2025-03-03,2026-02-17,4651.08,464992.48,Monthly,Renewed,1,2026-08-01
POL0000379,CUST000472,AGT0074,Motor,2024-11-23,2025-12-20,2413.12,68091.89,Monthly,Expired,0,2026-08-01
POL0000380,CUST000279,AGT0047,Life,2024-02-24,2025-01-30,5132.51,538256.38,Annual,Renewed,1,2026-08-01
POL0000381,CUST002905,AGT0006,Home,2023-04-16,2024-03-21,1553.18,343215.96,Quarterly,Expired,0,2026-08-01
POL0000382,CUST005422,AGT0040,Motor,2023-10-06,2024-10-31,2466.56,54268.58,Annual,Cancelled,0,2026-08-01
POL0000383,CUST002457,AGT0064,Medical,2026-06-05,2027-05-05,2918.6,244716.97,Monthly,Active,0,2026-08-01
POL0000384,CUST004303,AGT0052,Medical,2026-06-16,2027-07-14,3112.87,386436.43,Quarterly,Active,0,2026-08-01
POL0000385,CUST005526,AGT0020,Motor,2023-08-01,2024-08-14,1729.19,137594.14,Annual,Expired,0,2026-08-01
POL0000386,CUST000037,AGT0023,Travel,2025-01-27,2025-04-19,423.58,20515.44,Monthly,Expired,0,2026-08-01
POL0000387,CUST004188,AGT0058,Home,2023-12-03,2024-12-09,1722.15,710149.61,Quarterly,Expired,0,2026-08-01
POL0000388,CUST005392,AGT0064,Medical,2025-01-10,2026-01-14,1384.28,226886.79,Monthly,Renewed,1,2026-08-01
POL0000389,CUST005381,AGT0014,Medical,2025-05-06,2026-05-12,2525.65,58779.89,Annual,Renewed,1,2026-08-01
POL0000390,CUST004416,AGT0037,Motor,2023-02-13,2024-01-21,2431.57,178553.45,Monthly,Renewed,1,2026-08-01
POL0000391,CUST005570,AGT0012,Life,2026-05-27,2027-06-19,5691.28,1323320.08,Quarterly,Active,0,2026-08-01
POL0000392,CUST003612,AGT0024,Motor,2026-04-15,2027-04-10,1319.0,77216.02,Monthly,Cancelled,0,2026-08-01
POL0000393,CUST000115,AGT0076,Medical,2026-05-29,2027-06-06,3786.92,356923.51,Quarterly,Active,0,2026-08-01
POL0000394,CUST005893,AGT0003,Motor,2024-09-05,2025-09-17,803.47,122041.62,Quarterly,Renewed,1,2026-08-01
POL0000395,CUST005280,AGT0045,Life,2025-07-27,2026-08-05,4289.53,1479608.92,Quarterly,Active,0,2026-08-01
POL0000396,CUST001141,AGT0037,Home,2026-07-30,2027-07-27,1677.66,228889.26,Monthly,Active,0,2026-08-01
POL0000397,CUST005751,AGT0028,Motor,2023-09-07,2024-09-01,1912.94,54100.04,Quarterly,Renewed,1,2026-08-01
POL0000398,CUST003910,AGT0072,Travel,2023-08-08,2023-08-26,778.19,107105.32,Monthly,Renewed,1,2026-08-01
POL0000399,CUST002716,AGT0072,Travel,2025-11-14,2026-01-15,119.68,29768.03,Quarterly,Expired,0,2026-08-01
POL0000400,CUST004912,AGT0002,Motor,2024-03-02,2025-03-20,1760.67,151344.28,Monthly,Expired,0,2026-08-01
POL0000401,CUST003816,AGT0024,Home,2023-08-26,2024-09-09,1326.38,255542.57,Monthly,Renewed,1,2026-08-01
POL0000402,CUST004734,AGT0019,Life,2023-10-02,2024-10-09,1392.89,1173849.48,Semi-Annual,Cancelled,0,2026-08-01
POL0000403,CUST002076,AGT0006,Medical,2025-06-18,2026-06-06,4638.84,119113.59,Annual,Renewed,1,2026-08-01
POL0000404,CUST002339,AGT0041,Life,2024-05-10,2025-05-07,2687.62,1136425.16,Annual,Expired,0,2026-08-01
POL0000405,CUST000592,AGT0032,Motor,2024-02-06,2025-01-03,2356.64,32847.37,Monthly,Expired,0,2026-08-01
POL0000406,CUST005336,AGT0032,Motor,2026-06-30,2027-06-13,1303.48,36656.26,Quarterly,Active,0,2026-08-01
POL0000407,CUST001576,AGT0057,Medical,2026-07-01,2027-06-24,5122.29,71830.8,Annual,Active,0,2026-08-01
POL0000408,CUST000825,AGT0078,Life,2024-06-26,2025-06-30,6347.18,1023395.35,Monthly,Expired,0,2026-08-01
POL0000409,CUST000484,AGT0053,Home,2023-10-29,2024-10-17,1584.48,215735.28,Annual,Expired,0,2026-08-01
POL0000410,CUST002317,AGT0050,Medical,2025-12-17,2026-11-15,3887.29,213562.27,Monthly,Active,0,2026-08-01
POL0000411,CUST002921,AGT0038,Motor,2025-09-08,2026-08-15,1522.65,162203.86,Annual,Active,0,2026-08-01
POL0000412,CUST005007,AGT0033,Motor,2025-09-14,2026-08-21,1624.51,70762.11,Semi-Annual,Active,0,2026-08-01
POL0000413,CUST003922,AGT0041,Home,2023-10-09,2024-10-19,1180.7,214869.94,Semi-Annual,Renewed,1,2026-08-01
POL0000414,CUST004837,AGT0022,Motor,2024-01-25,2025-02-17,1281.22,127145.2,Semi-Annual,Renewed,1,2026-08-01
POL0000415,CUST000032,AGT0043,Home,2023-04-15,2024-05-02,684.51,210281.72,Annual,Expired,0,2026-08-01
POL0000416,CUST000176,AGT0031,Motor,2025-01-27,2026-01-24,1673.65,136635.17,Monthly,Renewed,1,2026-08-01
POL0000417,CUST001374,AGT0030,Motor,2023-03-01,2024-02-04,1751.97,91238.43,Monthly,Expired,0,2026-08-01
POL0000418,CUST002315,AGT0070,Motor,2026-01-18,2027-02-12,2235.36,169484.87,Quarterly,Active,0,2026-08-01
POL0000419,CUST000443,AGT0007,Medical,2024-02-17,2025-02-12,4128.56,154496.55,Annual,Renewed,1,2026-08-01
POL0000420,CUST005207,AGT0066,Medical,2025-03-10,2026-03-24,3625.72,268932.99,Annual,Expired,0,2026-08-01
POL0000421,CUST005795,AGT0013,Home,2023-08-01,2024-07-17,1281.36,778041.63,Monthly,Renewed,1,2026-08-01
POL0000422,CUST002910,AGT0031,Medical,2023-12-13,2024-11-28,4660.99,342026.73,Monthly,Expired,0,2026-08-01
POL0000423,CUST004819,AGT0058,Motor,2023-12-20,2024-12-21,904.58,52777.49,Annual,Renewed,1,2026-08-01
POL0000424,CUST001145,AGT0074,Life,2026-02-02,2027-02-13,4509.58,199023.54,Semi-Annual,Active,0,2026-08-01
POL0000425,CUST000186,AGT0065,Medical,2026-07-04,2027-06-05,1254.09,302473.31,Semi-Annual,Active,0,2026-08-01
POL0000426,CUST005392,AGT0059,Life,2024-12-27,2025-12-18,1838.09,896433.16,Semi-Annual,Renewed,1,2026-08-01
POL0000427,CUST004884,AGT0032,Travel,2023-05-17,2023-05-25,435.77,47907.44,Monthly,Cancelled,0,2026-08-01
