customer_id,gender,date_of_birth,state,city,income_band,risk_segment,customer_since,source_updated_at,dw_updated_at
CUST000221,Female,1985-03-18,Negeri Sembilan,Seremban,RM3k-6k,Low,2024-11-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000222,Female,1959-02-27,Selangor,Petaling Jaya,RM6k-10k,Low,2022-05-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000223,Male,1980-04-15,Selangor,Klang,RM6k-10k,Low,2024-01-30,2026-08-01,2026-08-14 00:26:12.005687
CUST000224,Male,1973-10-01,Perak,Taiping,RM6k-10k,High,2018-05-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000225,Female,1978-06-28,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Medium,2020-05-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000226,Male,1967-10-18,Sarawak,Kuching,RM3k-6k,Low,2020-04-14,2026-08-01,2026-08-14 00:26:12.005687
CUST000227,Female,1964-11-16,Negeri Sembilan,Seremban,RM3k-6k,Low,2023-09-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000228,Male,2001-08-24,Sabah,Kota Kinabalu,RM10k-15k,Low,2023-06-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000229,Male,1982-05-12,Sabah,Kota Kinabalu,<RM3k,Low,2023-12-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000230,Female,1975-03-02,Selangor,Klang,RM10k-15k,Low,2021-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000231,Female,1958-08-13,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2020-06-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000232,Female,1992-05-14,Sabah,Sandakan,RM10k-15k,Low,2019-07-07,2026-08-01,2026-08-14 00:26:12.005687
CUST000233,Male,1978-02-26,Penang,Bayan Lepas,RM3k-6k,Low,2020-01-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000234,Male,1973-12-12,Melaka,Melaka City,RM6k-10k,Low,2019-04-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000235,Male,1987-09-05,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2024-08-02,2026-08-01,2026-08-14 00:26:12.005687
CUST000236,Male,1961-06-16,Selangor,Klang,>RM15k,Low,2023-06-03,2026-08-01,2026-08-14 00:26:12.005687
CUST000237,Female,1981-02-15,Selangor,Klang,RM6k-10k,Low,2023-06-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000238,Male,1997-04-16,Perak,Ipoh,RM6k-10k,Low,2025-01-31,2026-08-01,2026-08-14 00:26:12.005687
CUST000239,Female,1977-09-25,Sabah,Kota Kinabalu,RM10k-15k,Low,2023-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000240,Female,1955-01-08,Negeri Sembilan,Seremban,RM3k-6k,High,2020-07-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000241,Male,1966-04-07,Selangor,Petaling Jaya,RM6k-10k,Low,2020-07-03,2026-08-01,2026-08-14 00:26:12.005687
CUST000242,Male,1957-09-28,Johor,Johor Bahru,RM10k-15k,Medium,2019-01-07,2026-08-01,2026-08-14 00:26:12.005687
CUST000243,Female,1979-07-05,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2023-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000244,Male,1972-11-08,Selangor,Subang Jaya,>RM15k,Low,2024-12-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000245,Male,1961-06-27,Selangor,Shah Alam,>RM15k,Medium,2023-09-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000246,Male,1988-08-27,Penang,George Town,>RM15k,Medium,2021-10-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000247,Male,1963-08-27,Johor,Muar,RM10k-15k,High,2020-08-31,2026-08-01,2026-08-14 00:26:12.005687
CUST000248,Female,1971-09-29,Selangor,Klang,RM3k-6k,Low,2021-07-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000249,Female,2003-05-24,Penang,Butterworth,RM6k-10k,Low,2020-03-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000250,Female,1958-04-01,Sarawak,Kuching,<RM3k,Medium,2019-04-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000251,Male,1967-02-19,Selangor,Shah Alam,RM10k-15k,Low,2021-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST000252,Male,1970-07-29,Selangor,Shah Alam,<RM3k,Low,2019-11-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000253,Female,1979-12-05,Perak,Ipoh,RM10k-15k,Medium,2023-11-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000254,Female,1967-01-02,Sabah,Kota Kinabalu,RM3k-6k,Low,2025-04-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000255,Female,2002-07-12,Sarawak,Kuching,<RM3k,Medium,2019-07-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000256,Male,1955-04-07,Selangor,Petaling Jaya,<RM3k,Low,2018-01-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000257,Male,2001-06-14,Johor,Batu Pahat,RM6k-10k,Low,2024-12-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000258,Female,1981-03-15,Melaka,Melaka City,RM3k-6k,High,2020-05-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000259,Female,1956-11-16,Selangor,Petaling Jaya,RM3k-6k,Low,2020-01-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000260,Male,1960-09-18,Johor,Muar,<RM3k,Low,2024-11-03,2026-08-01,2026-08-14 00:26:12.005687
CUST000261,Female,1960-01-19,Negeri Sembilan,Seremban,RM3k-6k,Low,2024-09-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000262,Male,1969-02-01,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2022-08-24,2026-08-01,2026-08-14 00:26:12.005687
CUST000263,Female,1971-04-27,Perak,Taiping,RM6k-10k,Low,2019-04-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000264,Female,1986-06-01,Sarawak,Miri,RM3k-6k,Low,2023-08-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000265,Male,1970-04-01,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2023-11-30,2026-08-01,2026-08-14 00:26:12.005687
CUST000266,Female,1990-07-12,Perak,Ipoh,<RM3k,Low,2021-07-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000267,Female,1969-05-24,Johor,Muar,RM3k-6k,Medium,2022-06-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000268,Female,1967-11-28,Sarawak,Miri,<RM3k,Low,2022-04-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000269,Female,1968-06-28,Melaka,Melaka City,<RM3k,High,2023-04-17,2026-08-01,2026-08-14 00:26:12.005687
CUST000270,Female,1971-02-17,Melaka,Melaka City,<RM3k,Low,2022-02-15,2026-08-01,2026-08-14 00:26:12.005687
CUST000271,Female,1996-01-18,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2025-10-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000272,Female,1967-02-05,Sabah,Kota Kinabalu,RM10k-15k,High,2018-04-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000273,Female,1968-05-22,Melaka,Melaka City,<RM3k,Medium,2018-06-03,2026-08-01,2026-08-14 00:26:12.005687
CUST000274,Male,2001-11-19,Penang,Bayan Lepas,RM6k-10k,Low,2019-03-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000275,Male,1987-01-12,Penang,Bayan Lepas,RM6k-10k,Low,2019-03-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000276,Female,1964-05-02,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Medium,2021-12-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000277,Female,1997-07-15,Sarawak,Kuching,RM3k-6k,Low,2018-08-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000278,Male,1963-12-23,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2019-07-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000279,Male,1962-12-11,Selangor,Shah Alam,RM10k-15k,Low,2022-02-26,2026-08-01,2026-08-14 00:26:12.005687
CUST000280,Male,1976-10-21,Melaka,Melaka City,>RM15k,Medium,2025-03-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000281,Female,1988-11-14,Negeri Sembilan,Seremban,RM10k-15k,Medium,2024-06-02,2026-08-01,2026-08-14 00:26:12.005687
CUST000282,Female,1964-04-10,Negeri Sembilan,Seremban,<RM3k,Low,2019-09-26,2026-08-01,2026-08-14 00:26:12.005687
CUST000283,Female,1991-11-29,Johor,Johor Bahru,>RM15k,High,2018-06-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000284,Female,1962-09-05,Kuala Lumpur,Kuala Lumpur,RM10k-15k,Low,2023-11-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000285,Male,1993-04-21,Johor,Johor Bahru,RM3k-6k,Medium,2024-03-26,2026-08-01,2026-08-14 00:26:12.005687
CUST000286,Female,1959-09-12,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2025-06-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000287,Female,1977-10-03,Melaka,Melaka City,>RM15k,Medium,2021-06-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000288,Female,1986-05-14,Penang,Bayan Lepas,<RM3k,Medium,2018-06-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000289,Male,1968-01-05,Selangor,Petaling Jaya,RM10k-15k,Low,2025-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000290,Female,1984-12-27,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2020-04-19,2026-08-01,2026-08-14 00:26:12.005687
CUST000291,Male,1988-09-28,Selangor,Subang Jaya,RM6k-10k,Medium,2021-01-22,2026-08-01,2026-08-14 00:26:12.005687
CUST000292,Female,1986-11-09,Sarawak,Kuching,<RM3k,Low,2021-04-24,2026-08-01,2026-08-14 00:26:12.005687
CUST000293,Male,1974-06-12,Perak,Taiping,RM6k-10k,Low,2025-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000294,Female,1992-11-20,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2020-11-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000295,Male,1990-11-06,Kuala Lumpur,Kuala Lumpur,>RM15k,Medium,2022-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST000296,Male,1970-12-28,Selangor,Subang Jaya,RM3k-6k,Medium,2022-01-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000297,Male,1990-12-08,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2025-12-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000298,Male,2000-01-01,Negeri Sembilan,Seremban,RM3k-6k,Low,2025-08-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000299,Male,1995-01-06,Perak,Ipoh,<RM3k,Medium,2023-01-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000300,Male,1990-12-04,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2018-11-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000301,Male,1992-07-22,Sabah,Sandakan,<RM3k,Low,2020-10-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000302,Female,1994-06-06,Selangor,Petaling Jaya,RM3k-6k,Low,2023-04-30,2026-08-01,2026-08-14 00:26:12.005687
CUST000303,Male,1969-03-02,Selangor,Subang Jaya,RM10k-15k,Low,2024-06-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000304,Male,1990-04-29,Penang,George Town,RM3k-6k,High,2024-01-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000305,Male,1964-10-08,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2021-11-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000306,Female,1972-07-24,Johor,Muar,RM6k-10k,Low,2023-05-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000307,Female,2000-10-15,Sarawak,Miri,RM3k-6k,Medium,2020-06-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000308,Male,1968-11-13,Melaka,Melaka City,RM10k-15k,Low,2023-02-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000309,Female,1996-05-02,Selangor,Shah Alam,RM6k-10k,High,2021-10-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000310,Female,1975-09-14,Penang,George Town,RM3k-6k,Low,2023-06-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000311,Female,1965-04-13,Selangor,Klang,RM6k-10k,High,2024-12-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000312,Female,1959-10-03,Penang,Bayan Lepas,RM10k-15k,Medium,2024-07-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000313,Female,1981-11-10,Selangor,Shah Alam,RM3k-6k,Medium,2023-11-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000314,Female,1977-02-10,Penang,George Town,RM10k-15k,Low,2024-02-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000315,Female,1980-01-21,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2019-05-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000316,Female,1957-02-11,Negeri Sembilan,Seremban,RM6k-10k,Medium,2019-06-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000317,Female,1968-02-20,Melaka,Melaka City,RM10k-15k,Low,2024-09-15,2026-08-01,2026-08-14 00:26:12.005687
CUST000318,Male,1955-03-12,Selangor,Petaling Jaya,<RM3k,Low,2022-04-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000319,Female,1969-10-27,Sabah,Sandakan,RM3k-6k,Medium,2021-06-14,2026-08-01,2026-08-14 00:26:12.005687
CUST000320,Male,2000-08-22,Kuala Lumpur,Kuala Lumpur,<RM3k,High,2023-04-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000321,Male,1962-06-18,Sabah,Kota Kinabalu,RM6k-10k,Medium,2018-08-31,2026-08-01,2026-08-14 00:26:12.005687
CUST000322,Female,1988-10-10,Selangor,Shah Alam,RM6k-10k,Low,2019-04-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000323,Female,1955-04-14,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2019-03-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000324,Male,1982-07-12,Perak,Ipoh,<RM3k,Low,2022-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000325,Male,2000-02-15,Johor,Muar,>RM15k,Low,2018-07-13,2026-08-01,2026-08-14 00:26:12.005687
CUST000326,Male,1971-09-18,Johor,Johor Bahru,RM3k-6k,Medium,2018-05-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000327,Male,1964-08-29,Johor,Batu Pahat,RM3k-6k,Medium,2023-05-31,2026-08-01,2026-08-14 00:26:12.005687
CUST000328,Male,1982-12-15,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2023-11-17,2026-08-01,2026-08-14 00:26:12.005687
CUST000329,Male,1968-09-01,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2020-01-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000330,Female,1998-09-07,Penang,George Town,RM3k-6k,Low,2023-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000331,Male,1996-08-06,Penang,George Town,RM10k-15k,Medium,2018-10-09,2026-08-01,2026-08-14 00:26:12.005687
CUST000332,Female,1986-12-18,Kuala Lumpur,Kuala Lumpur,RM6k-10k,Low,2021-04-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000333,Male,1986-04-24,Selangor,Subang Jaya,<RM3k,High,2020-12-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000334,Male,1984-07-09,Penang,George Town,RM6k-10k,High,2020-10-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000335,Female,1991-01-10,Perak,Taiping,RM3k-6k,High,2024-12-07,2026-08-01,2026-08-14 00:26:12.005687
CUST000336,Male,1977-07-19,Sarawak,Kuching,<RM3k,High,2018-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000337,Female,2002-07-07,Johor,Muar,RM6k-10k,Low,2023-01-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000338,Male,1971-12-09,Johor,Johor Bahru,RM3k-6k,Low,2020-03-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000339,Female,1955-06-09,Penang,Butterworth,>RM15k,Medium,2021-11-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000340,Male,1989-03-24,Selangor,Shah Alam,RM6k-10k,Low,2019-08-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000341,Female,1987-06-13,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Medium,2023-11-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000342,Male,2003-01-24,Kuala Lumpur,Kuala Lumpur,>RM15k,Low,2018-06-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000343,Male,1974-05-15,Sarawak,Kuching,RM6k-10k,Medium,2018-08-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000344,Male,1975-10-24,Selangor,Petaling Jaya,<RM3k,Medium,2020-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000345,Male,1982-07-15,Penang,George Town,RM6k-10k,Medium,2025-01-22,2026-08-01,2026-08-14 00:26:12.005687
CUST000346,Male,1974-03-20,Penang,George Town,>RM15k,Low,2018-03-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000347,Male,1993-06-15,Selangor,Klang,RM3k-6k,Medium,2019-06-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000348,Female,1975-12-23,Sarawak,Kuching,RM3k-6k,High,2021-12-07,2026-08-01,2026-08-14 00:26:12.005687
CUST000349,Male,1993-05-24,Perak,Ipoh,RM3k-6k,Low,2018-03-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000350,Female,1975-11-07,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2022-04-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000351,Male,1966-01-11,Sabah,Sandakan,<RM3k,Low,2020-11-24,2026-08-01,2026-08-14 00:26:12.005687
CUST000352,Female,2003-07-16,Johor,Muar,RM6k-10k,Medium,2023-03-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000353,Male,1980-10-17,Selangor,Petaling Jaya,>RM15k,Medium,2018-06-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000354,Male,1989-08-18,Perak,Taiping,RM10k-15k,Medium,2019-06-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000355,Female,1983-12-21,Perak,Ipoh,<RM3k,Low,2019-05-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000356,Male,1972-08-06,Selangor,Shah Alam,RM3k-6k,Low,2023-11-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000357,Male,2002-08-19,Negeri Sembilan,Seremban,<RM3k,High,2023-11-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000358,Male,1973-03-15,Penang,George Town,RM3k-6k,Medium,2018-12-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000359,Male,2003-08-29,Penang,Bayan Lepas,RM6k-10k,Low,2021-03-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000360,Male,1976-02-09,Kuala Lumpur,Kuala Lumpur,RM3k-6k,Low,2023-08-19,2026-08-01,2026-08-14 00:26:12.005687
CUST000361,Male,1956-02-10,Selangor,Petaling Jaya,RM10k-15k,Low,2018-01-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000362,Female,1956-10-19,Johor,Batu Pahat,RM3k-6k,Medium,2018-10-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000363,Female,2002-09-15,Penang,Bayan Lepas,RM6k-10k,Medium,2023-02-24,2026-08-01,2026-08-14 00:26:12.005687
CUST000364,Female,1980-11-10,Johor,Batu Pahat,RM10k-15k,Medium,2022-07-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000365,Male,1973-12-29,Sabah,Kota Kinabalu,RM6k-10k,Medium,2023-08-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000366,Female,1994-10-03,Selangor,Petaling Jaya,>RM15k,Medium,2021-09-25,2026-08-01,2026-08-14 00:26:12.005687
CUST000367,Male,1985-03-28,Perak,Ipoh,RM10k-15k,Low,2025-03-19,2026-08-01,2026-08-14 00:26:12.005687
CUST000368,Male,1987-05-14,Sarawak,Kuching,RM6k-10k,Low,2019-01-02,2026-08-01,2026-08-14 00:26:12.005687
CUST000369,Female,1988-08-01,Sabah,Sandakan,RM3k-6k,Low,2019-03-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000370,Male,1964-09-20,Sabah,Sandakan,RM3k-6k,High,2023-01-30,2026-08-01,2026-08-14 00:26:12.005687
CUST000371,Male,1959-04-29,Melaka,Melaka City,RM10k-15k,Medium,2024-11-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000372,Female,1990-09-02,Kuala Lumpur,Kuala Lumpur,<RM3k,Medium,2018-03-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000373,Female,1956-01-26,Perak,Taiping,>RM15k,Medium,2023-09-02,2026-08-01,2026-08-14 00:26:12.005687
CUST000374,Female,1990-04-02,Negeri Sembilan,Seremban,RM3k-6k,Low,2025-10-11,2026-08-01,2026-08-14 00:26:12.005687
CUST000375,Female,1961-05-14,Penang,Butterworth,RM10k-15k,Low,2022-07-05,2026-08-01,2026-08-14 00:26:12.005687
CUST000376,Female,1967-11-12,Selangor,Klang,RM3k-6k,Medium,2024-08-24,2026-08-01,2026-08-14 00:26:12.005687
CUST000377,Male,1989-09-05,Negeri Sembilan,Seremban,>RM15k,High,2020-02-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000378,Female,1985-07-08,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2024-06-09,2026-08-01,2026-08-14 00:26:12.005687
CUST000379,Female,1993-04-17,Selangor,Shah Alam,RM3k-6k,Low,2021-08-30,2026-08-01,2026-08-14 00:26:12.005687
CUST000380,Male,1984-12-07,Kuala Lumpur,Kuala Lumpur,RM10k-15k,High,2020-05-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000381,Male,1957-05-06,Johor,Johor Bahru,RM3k-6k,Medium,2019-08-03,2026-08-01,2026-08-14 00:26:12.005687
CUST000382,Male,1996-02-23,Selangor,Subang Jaya,RM3k-6k,Medium,2024-10-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000383,Male,1965-07-27,Johor,Johor Bahru,>RM15k,Low,2023-09-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000384,Female,1961-09-01,Melaka,Melaka City,RM10k-15k,Low,2024-04-22,2026-08-01,2026-08-14 00:26:12.005687
CUST000385,Female,1998-01-17,Johor,Muar,<RM3k,Low,2023-08-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000386,Male,1964-07-18,Johor,Batu Pahat,RM6k-10k,Low,2020-01-17,2026-08-01,2026-08-14 00:26:12.005687
CUST000387,Male,1981-04-07,Melaka,Melaka City,RM3k-6k,Medium,2019-07-14,2026-08-01,2026-08-14 00:26:12.005687
CUST000388,Male,1978-10-23,Sarawak,Miri,RM3k-6k,Medium,2023-03-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000389,Female,1992-09-14,Selangor,Klang,RM6k-10k,Medium,2020-01-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000390,Male,1957-03-01,Kuala Lumpur,Kuala Lumpur,<RM3k,Low,2023-03-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000391,Male,1960-03-24,Penang,Bayan Lepas,RM3k-6k,Low,2025-03-17,2026-08-01,2026-08-14 00:26:12.005687
CUST000392,Female,1975-05-13,Sarawak,Kuching,RM3k-6k,Medium,2023-12-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000393,Male,1978-03-10,Penang,Bayan Lepas,RM10k-15k,Low,2021-10-09,2026-08-01,2026-08-14 00:26:12.005687
CUST000394,Male,1993-08-14,Selangor,Shah Alam,RM6k-10k,Low,2025-04-08,2026-08-01,2026-08-14 00:26:12.005687
CUST000395,Female,1984-09-05,Sabah,Sandakan,RM3k-6k,Low,2022-05-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000396,Female,1962-04-15,Perak,Ipoh,>RM15k,Low,2021-10-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000397,Male,2002-12-18,Penang,Butterworth,RM10k-15k,Low,2025-09-01,2026-08-01,2026-08-14 00:26:12.005687
CUST000398,Female,1977-07-15,Sarawak,Kuching,RM3k-6k,Low,2020-09-05,2026-08-01,2026-08-14 00:26:12.005687
CUST000399,Female,2002-04-06,Sabah,Sandakan,>RM15k,Medium,2019-08-28,2026-08-01,2026-08-14 00:26:12.005687
CUST000400,Female,2003-06-30,Perak,Taiping,RM3k-6k,Low,2019-02-10,2026-08-01,2026-08-14 00:26:12.005687
CUST000401,Female,1957-07-13,Perak,Ipoh,RM3k-6k,Medium,2023-01-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000402,Male,1979-10-15,Perak,Taiping,RM3k-6k,Medium,2022-01-29,2026-08-01,2026-08-14 00:26:12.005687
CUST000404,Female,1979-06-02,Johor,Batu Pahat,RM6k-10k,Low,2019-03-05,2026-08-01,2026-08-14 00:26:12.005687
CUST000405,Male,1970-03-09,Perak,Ipoh,RM6k-10k,Low,2020-07-22,2026-08-01,2026-08-14 00:26:12.005687
CUST000406,Male,1982-05-19,Penang,Butterworth,>RM15k,Low,2018-12-19,2026-08-01,2026-08-14 00:26:12.005687
CUST000407,Female,1979-02-12,Johor,Batu Pahat,RM3k-6k,Low,2020-06-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000408,Male,1964-02-11,Kuala Lumpur,Kuala Lumpur,<RM3k,High,2025-09-06,2026-08-01,2026-08-14 00:26:12.005687
CUST000409,Female,1969-02-19,Perak,Taiping,RM3k-6k,Low,2025-03-04,2026-08-01,2026-08-14 00:26:12.005687
CUST000410,Male,1962-03-18,Penang,Bayan Lepas,<RM3k,Low,2021-12-20,2026-08-01,2026-08-14 00:26:12.005687
CUST000411,Male,1996-05-02,Selangor,Klang,>RM15k,High,2018-10-18,2026-08-01,2026-08-14 00:26:12.005687
CUST000412,Male,1988-03-09,Selangor,Subang Jaya,RM6k-10k,Medium,2025-12-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000413,Female,1973-12-27,Selangor,Petaling Jaya,RM10k-15k,Medium,2019-04-05,2026-08-01,2026-08-14 00:26:12.005687
CUST000414,Male,1974-05-23,Negeri Sembilan,Seremban,RM10k-15k,Low,2018-10-23,2026-08-01,2026-08-14 00:26:12.005687
CUST000415,Female,1958-11-16,Sarawak,Miri,RM3k-6k,High,2021-04-15,2026-08-01,2026-08-14 00:26:12.005687
CUST000416,Female,1969-03-16,Penang,Butterworth,<RM3k,Medium,2025-07-12,2026-08-01,2026-08-14 00:26:12.005687
CUST000417,Female,2000-04-17,Selangor,Klang,RM3k-6k,Medium,2024-05-21,2026-08-01,2026-08-14 00:26:12.005687
CUST000418,Male,1956-07-15,Sabah,Kota Kinabalu,RM10k-15k,Medium,2020-11-16,2026-08-01,2026-08-14 00:26:12.005687
CUST000419,Female,1962-02-28,Johor,Muar,RM3k-6k,Low,2021-08-22,2026-08-01,2026-08-14 00:26:12.005687
CUST000420,Male,1996-06-14,Negeri Sembilan,Seremban,<RM3k,High,2018-06-27,2026-08-01,2026-08-14 00:26:12.005687
CUST000421,Male,1980-06-29,Kuala Lumpur,Kuala Lumpur,RM6k-10k,High,2020-03-01,2026-08-01,2026-08-14 00:26:12.005687
